token_position,cluster,cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob
1323,3,0.0,0.0,0.0,1.0
1324,2,0.0,1.0086443488166523e-210,1.0,0.0
1325,1,0.0,1.0,0.0,0.0
1326,1,0.0,1.0,0.0,0.0
1327,3,0.0,0.0,0.0,1.0
1328,0,1.0,0.0,0.0,0.0
1329,1,0.0,1.0,0.0,0.0
1330,2,0.0,0.0,1.0,0.0
1331,1,0.0,1.0,0.0,0.0
1332,0,1.0,0.0,0.0,0.0
1333,2,0.0,0.0,1.0,0.0
1334,2,0.0,6.129530201874943e-253,1.0,0.0
1335,0,1.0,0.0,0.0,0.0
1336,1,0.0,1.0,0.0,0.0
1337,1,0.0,1.0,0.0,0.0
1338,1,0.0,1.0,0.0,0.0
1339,2,0.0,0.0,1.0,0.0
1340,2,0.0,0.0,1.0,0.0
1341,1,0.0,1.0,0.0,0.0
1342,1,0.0,1.0,0.0,0.0
1343,1,0.0,1.0,0.0,0.0
1344,1,0.0,1.0,0.0,0.0
1345,0,1.0,0.0,0.0,0.0
1346,1,0.0,1.0,0.0,0.0
1347,2,0.0,8.904816755501985e-293,1.0,0.0
1348,1,0.0,1.0,0.0,0.0
1349,1,0.0,1.0,0.0,0.0
1350,1,0.0,1.0,0.0,0.0
1351,2,0.0,2.5558965195363087e-258,1.0,0.0
1352,0,1.0,0.0,0.0,0.0
1353,1,0.0,1.0,0.0,0.0
1354,1,0.0,1.0,0.0,0.0
1355,1,0.0,1.0,0.0,0.0
1356,1,0.0,1.0,0.0,0.0
1357,2,0.0,0.0,1.0,0.0
1358,1,0.0,1.0,0.0,0.0
1359,1,0.0,1.0,0.0,0.0
1360,1,0.0,1.0,0.0,0.0
1361,0,1.0,0.0,0.0,0.0
1362,1,0.0,1.0,0.0,0.0
1363,2,0.0,0.0,1.0,0.0
1364,1,0.0,1.0,0.0,0.0
1365,1,0.0,1.0,0.0,0.0
1366,1,0.0,1.0,0.0,0.0
1367,1,0.0,1.0,0.0,0.0
1368,1,0.0,1.0,0.0,0.0
1369,1,0.0,1.0,0.0,0.0
1370,2,0.0,0.0,1.0,0.0
1371,2,0.0,2.257968349337984e-260,1.0,0.0
1372,1,0.0,1.0,0.0,0.0
1373,1,0.0,1.0,0.0,0.0
1374,1,0.0,1.0,0.0,0.0
1375,1,0.0,1.0,0.0,0.0
1376,0,1.0,0.0,0.0,0.0
1377,1,0.0,1.0,0.0,0.0
1378,0,1.0,0.0,0.0,0.0
1379,1,0.0,1.0,0.0,0.0
1380,0,1.0,0.0,0.0,0.0
1381,1,0.0,1.0,0.0,0.0
1382,3,0.0,0.0,0.0,1.0
1383,1,0.0,1.0,0.0,0.0
1384,2,0.0,0.0,1.0,0.0
1385,2,0.0,0.0,1.0,0.0
1386,1,0.0,1.0,0.0,0.0
1387,1,0.0,1.0,0.0,0.0
1388,2,0.0,0.0,1.0,0.0
1389,1,0.0,1.0,0.0,0.0
1390,2,0.0,5.409205278659306e-254,1.0,0.0
1391,0,1.0,0.0,0.0,0.0
1392,1,0.0,1.0,0.0,0.0
1393,1,0.0,1.0,0.0,0.0
1394,1,0.0,1.0,0.0,0.0
1395,1,0.0,1.0,0.0,0.0
1396,1,0.0,1.0,0.0,0.0
1397,1,0.0,1.0,0.0,0.0
1398,1,0.0,1.0,0.0,0.0
1399,1,0.0,1.0,0.0,0.0
1400,0,1.0,0.0,0.0,0.0
1401,1,0.0,1.0,2.3998825015075365e-274,0.0
1402,1,0.0,1.0,0.0,0.0
1403,2,0.0,0.0,1.0,0.0
1404,2,0.0,6.630795173426142e-199,1.0,0.0
1405,2,0.0,1.472662906253722e-198,1.0,0.0
1406,0,1.0,0.0,0.0,0.0
1407,2,0.0,4.2416736073517165e-297,1.0,0.0
1408,1,0.0,1.0,2.5307956424409105e-214,0.0
1409,0,1.0,0.0,0.0,0.0
1410,1,0.0,1.0,0.0,0.0
1411,3,0.0,0.0,0.0,1.0
1412,1,0.0,1.0,0.0,0.0
1413,0,1.0,0.0,0.0,0.0
1414,2,0.0,0.0,1.0,0.0
1415,2,0.0,0.0,1.0,0.0
1416,1,0.0,1.0,0.0,0.0
1417,2,0.0,2.032819714416549e-248,1.0,0.0
1418,1,0.0,1.0,0.0,0.0
1419,3,0.0,0.0,0.0,1.0
1420,2,0.0,0.0,1.0,0.0
1421,2,0.0,3.72433517914741e-230,1.0,0.0
1422,3,0.0,0.0,0.0,1.0
1423,1,0.0,1.0,0.0,0.0
1424,1,0.0,1.0,0.0,0.0
1425,2,0.0,0.0,1.0,0.0
1426,1,0.0,1.0,0.0,0.0
1427,2,0.0,0.0,1.0,0.0
1428,1,0.0,1.0,0.0,0.0
1429,2,0.0,0.0,1.0,0.0
1430,1,0.0,1.0,0.0,0.0
1431,0,1.0,0.0,0.0,0.0
1432,1,0.0,1.0,0.0,0.0
1433,0,1.0,0.0,0.0,0.0
1434,0,1.0,0.0,0.0,0.0
1435,1,0.0,1.0,0.0,0.0
1436,1,0.0,1.0,0.0,0.0
1437,1,0.0,1.0,0.0,0.0
1438,1,0.0,1.0,0.0,0.0
1439,2,0.0,0.0,1.0,0.0
1440,1,0.0,1.0,0.0,0.0
1441,3,0.0,0.0,0.0,1.0
1442,1,0.0,1.0,0.0,0.0
1443,1,0.0,1.0,0.0,0.0
1444,0,1.0,0.0,0.0,0.0
1445,2,0.0,0.0,1.0,0.0
1446,1,0.0,1.0,0.0,0.0
1447,2,0.0,1.8372939847469532e-251,1.0,0.0
1448,0,1.0,0.0,0.0,0.0
1449,0,1.0,0.0,0.0,0.0
1450,1,0.0,1.0,0.0,0.0
1451,2,0.0,0.0,1.0,0.0
1452,1,0.0,1.0,0.0,0.0
1453,1,0.0,1.0,0.0,0.0
1454,1,0.0,1.0,0.0,0.0
1455,1,0.0,1.0,0.0,0.0
1456,2,0.0,0.0,1.0,0.0
1457,1,0.0,1.0,0.0,0.0
1458,2,0.0,1.1334518428272998e-242,1.0,0.0
1459,1,0.0,1.0,0.0,0.0
1460,2,0.0,2.5990113341186427e-251,1.0,0.0
1461,2,0.0,3.4412557132039e-255,1.0,0.0
1462,1,0.0,1.0,0.0,0.0
1463,1,0.0,1.0,0.0,0.0
1464,1,0.0,1.0,0.0,0.0
1465,2,0.0,0.0,1.0,0.0
1466,1,0.0,1.0,2.024362473679686e-233,0.0
1467,2,0.0,0.0,1.0,0.0
1468,0,1.0,0.0,0.0,0.0
1469,1,0.0,1.0,0.0,0.0
1470,2,0.0,0.0,1.0,0.0
1471,2,0.0,5.338024951111069e-259,1.0,0.0
1472,1,0.0,1.0,0.0,0.0
1473,2,0.0,0.0,1.0,0.0
1474,2,0.0,6.72027389297115e-249,1.0,0.0
1475,2,0.0,1.775250711202408e-287,1.0,0.0
1476,3,0.0,0.0,0.0,1.0
1477,2,0.0,0.0,1.0,0.0
1478,1,0.0,1.0,0.0,0.0
1479,1,0.0,1.0,0.0,0.0
1480,1,0.0,1.0,0.0,0.0
1481,2,0.0,0.0,1.0,0.0
1482,1,0.0,1.0,0.0,0.0
1483,1,0.0,1.0,0.0,0.0
1484,1,0.0,1.0,0.0,0.0
1485,2,0.0,0.0,1.0,0.0
1486,3,0.0,0.0,0.0,1.0
1487,2,0.0,0.0,1.0,0.0
1488,0,1.0,0.0,0.0,0.0
1489,2,0.0,2.713865209466259e-261,1.0,0.0
1490,1,0.0,1.0,0.0,0.0
1491,2,0.0,5.053122419841226e-181,1.0,0.0
1492,1,0.0,1.0,0.0,0.0
1493,0,1.0,0.0,0.0,0.0
1494,3,0.0,0.0,0.0,1.0
1495,0,1.0,0.0,0.0,0.0
1496,0,1.0,0.0,0.0,0.0
1497,0,1.0,0.0,0.0,0.0
1498,0,1.0,0.0,0.0,0.0
1499,2,0.0,1.6905354386419986e-240,1.0,0.0
1500,2,0.0,0.0,1.0,0.0
1501,1,0.0,1.0,0.0,0.0
1502,3,0.0,0.0,0.0,1.0
1503,0,1.0,0.0,0.0,0.0
1504,1,0.0,1.0,0.0,0.0
1505,1,0.0,1.0,0.0,0.0
1506,1,0.0,1.0,0.0,0.0
1507,2,0.0,0.0,1.0,0.0
1508,2,0.0,0.0,1.0,0.0
1509,1,0.0,1.0,0.0,0.0
1510,1,0.0,1.0,0.0,0.0
1511,1,0.0,1.0,0.0,0.0
1512,1,0.0,1.0,0.0,0.0
1513,2,0.0,6.229121336968926e-258,1.0,0.0
1514,1,0.0,1.0,0.0,0.0
1515,2,0.0,0.0,1.0,0.0
1516,1,0.0,1.0,0.0,0.0
1517,2,0.0,0.0,1.0,0.0
1518,1,0.0,1.0,0.0,0.0
1519,1,0.0,1.0,0.0,0.0
1520,1,0.0,1.0,0.0,0.0
1521,3,0.0,0.0,0.0,1.0
1522,0,1.0,0.0,0.0,0.0
1523,1,0.0,1.0,0.0,0.0
1524,2,0.0,0.0,1.0,0.0
1525,1,0.0,1.0,0.0,0.0
1526,1,0.0,1.0,0.0,0.0
1527,2,0.0,0.0,1.0,0.0
1528,1,0.0,1.0,0.0,0.0
1529,1,0.0,1.0,0.0,0.0
1530,1,0.0,1.0,0.0,0.0
1531,0,1.0,0.0,0.0,0.0
1532,1,0.0,1.0,0.0,0.0
1533,1,0.0,1.0,0.0,0.0
1534,1,0.0,1.0,0.0,0.0
1535,1,0.0,1.0,0.0,0.0
1536,1,0.0,1.0,0.0,0.0
1537,1,0.0,1.0,0.0,0.0
1538,2,0.0,0.0,1.0,0.0
1539,2,0.0,1.794754994227838e-248,1.0,0.0
1540,1,0.0,1.0,0.0,0.0
1541,1,0.0,1.0,0.0,0.0
1542,2,0.0,0.0,1.0,0.0
1543,2,0.0,0.0,1.0,0.0
1544,2,0.0,0.0,1.0,0.0
1545,1,0.0,1.0,0.0,0.0
1546,0,1.0,0.0,0.0,0.0
1547,2,0.0,0.0,1.0,0.0
1548,0,1.0,0.0,0.0,0.0
1549,1,0.0,1.0,0.0,0.0
1550,3,0.0,0.0,0.0,1.0
1551,1,0.0,1.0,0.0,0.0
1552,2,0.0,0.0,1.0,0.0
1553,1,0.0,1.0,0.0,0.0
1554,2,0.0,1.6392659562923972e-194,1.0,0.0
1555,2,0.0,0.0,1.0,0.0
1556,1,0.0,1.0,0.0,0.0
1557,1,0.0,1.0,0.0,0.0
1558,1,0.0,1.0,0.0,0.0
1559,0,1.0,0.0,0.0,0.0
1560,0,1.0,0.0,0.0,0.0
1561,2,0.0,3.362287158367379e-219,1.0,0.0
1562,0,1.0,0.0,0.0,0.0
1563,0,1.0,0.0,0.0,0.0
1564,0,1.0,0.0,0.0,0.0
1565,0,1.0,0.0,0.0,0.0
1566,1,0.0,1.0,0.0,0.0
1567,0,1.0,0.0,0.0,0.0
1568,1,0.0,1.0,0.0,0.0
1569,3,0.0,0.0,0.0,1.0
1570,0,1.0,0.0,0.0,0.0
1571,2,0.0,0.0,1.0,0.0
1572,0,1.0,0.0,0.0,0.0
1573,2,0.0,0.0,1.0,0.0
1574,2,0.0,0.0,1.0,0.0
1575,1,0.0,1.0,0.0,0.0
1576,2,0.0,0.0,1.0,0.0
1577,2,0.0,5.340229254079666e-188,1.0,0.0
1578,1,0.0,1.0,0.0,0.0
1579,1,0.0,1.0,0.0,0.0
1580,3,0.0,0.0,0.0,1.0
1581,1,0.0,1.0,0.0,0.0
1582,1,0.0,1.0,0.0,0.0
1583,3,0.0,0.0,0.0,1.0
1584,1,0.0,1.0,0.0,0.0
1585,1,0.0,1.0,0.0,0.0
1586,1,0.0,1.0,0.0,0.0
1587,1,0.0,1.0,0.0,0.0
1588,3,0.0,0.0,0.0,1.0
1589,1,0.0,1.0,0.0,0.0
1590,2,0.0,0.0,1.0,0.0
1591,1,0.0,1.0,0.0,0.0
1592,1,0.0,1.0,0.0,0.0
1593,2,0.0,0.0,1.0,0.0
1594,2,0.0,0.0,1.0,0.0
1595,1,0.0,1.0,0.0,0.0
1596,1,0.0,1.0,0.0,0.0
1597,1,0.0,1.0,0.0,0.0
1598,1,0.0,1.0,0.0,0.0
1599,1,0.0,1.0,0.0,0.0
1600,0,1.0,0.0,0.0,0.0
1601,0,1.0,0.0,0.0,0.0
1602,1,0.0,1.0,0.0,0.0
1603,1,0.0,1.0,0.0,0.0
1604,3,0.0,0.0,0.0,1.0
1605,1,0.0,1.0,0.0,0.0
1606,2,0.0,0.0,1.0,0.0
1607,1,0.0,1.0,0.0,0.0
1608,0,1.0,0.0,0.0,0.0
1609,1,0.0,1.0,0.0,0.0
1610,1,0.0,1.0,0.0,0.0
1611,1,0.0,1.0,0.0,0.0
1612,0,1.0,0.0,0.0,0.0
1613,1,0.0,1.0,0.0,0.0
1614,1,0.0,1.0,0.0,0.0
1615,0,1.0,0.0,0.0,0.0
1616,2,0.0,3.1314053256422623e-257,1.0,0.0
1617,2,0.0,0.0,1.0,0.0
1618,0,1.0,0.0,0.0,0.0
1619,2,0.0,0.0,1.0,0.0
1620,3,0.0,0.0,0.0,1.0
1621,1,0.0,1.0,0.0,0.0
1622,2,0.0,1.9210380527787284e-264,1.0,0.0
1623,1,0.0,1.0,0.0,0.0
1624,1,0.0,1.0,0.0,0.0
1625,1,0.0,1.0,0.0,0.0
1626,1,0.0,1.0,0.0,0.0
1627,0,1.0,0.0,0.0,0.0
1628,1,0.0,1.0,0.0,0.0
1629,0,1.0,0.0,0.0,0.0
1630,2,0.0,0.0,1.0,0.0
1631,1,0.0,1.0,0.0,0.0
1632,1,0.0,1.0,0.0,0.0
1633,1,0.0,1.0,0.0,0.0
1634,3,0.0,0.0,0.0,1.0
1635,0,1.0,0.0,0.0,0.0
1636,2,0.0,5.668311515782592e-260,1.0,0.0
1637,0,1.0,0.0,0.0,0.0
1638,0,1.0,0.0,0.0,0.0
1639,2,0.0,1.9831810687722774e-253,1.0,0.0
1640,2,0.0,0.0,1.0,0.0
1641,1,0.0,1.0,0.0,0.0
1642,1,0.0,1.0,0.0,0.0
1643,1,0.0,1.0,0.0,0.0
1644,2,0.0,0.0,1.0,0.0
1645,2,0.0,0.0,1.0,0.0
1646,1,0.0,1.0,0.0,0.0
1647,2,0.0,4.022713741804366e-257,1.0,0.0
1648,2,0.0,0.0,1.0,0.0
1649,1,0.0,1.0,0.0,0.0
1650,1,0.0,1.0,0.0,0.0
1651,1,0.0,1.0,0.0,0.0
1652,1,0.0,1.0,0.0,0.0
1653,1,0.0,1.0,0.0,0.0
1654,2,0.0,0.0,1.0,0.0
1655,0,1.0,0.0,0.0,0.0
1656,1,0.0,1.0,0.0,0.0
1657,1,0.0,1.0,0.0,0.0
1658,1,0.0,1.0,0.0,0.0
1659,1,0.0,1.0,0.0,0.0
1660,1,0.0,1.0,0.0,0.0
1661,3,0.0,0.0,0.0,1.0
1662,1,0.0,1.0,0.0,0.0
1663,3,0.0,0.0,0.0,1.0
1664,0,1.0,0.0,0.0,0.0
1665,1,0.0,1.0,0.0,0.0
1666,3,0.0,0.0,0.0,1.0
1667,0,1.0,0.0,0.0,0.0
1668,0,1.0,0.0,0.0,0.0
1669,1,0.0,1.0,0.0,0.0
1670,1,0.0,1.0,0.0,0.0
1671,2,0.0,0.0,1.0,0.0
1672,1,0.0,1.0,0.0,0.0
1673,2,0.0,0.0,1.0,0.0
1674,0,1.0,0.0,0.0,0.0
1675,2,0.0,0.0,1.0,0.0
1676,2,0.0,0.0,1.0,0.0
1677,1,0.0,1.0,0.0,0.0
1678,1,0.0,1.0,0.0,0.0
1679,1,0.0,1.0,0.0,0.0
1680,2,0.0,0.0,1.0,0.0
1681,1,0.0,1.0,0.0,0.0
1682,2,0.0,7.25685556282263e-123,1.0,0.0
1683,1,0.0,1.0,0.0,0.0
1684,2,0.0,0.0,1.0,0.0
1685,0,1.0,0.0,0.0,0.0
1686,1,0.0,1.0,0.0,0.0
1687,2,0.0,0.0,1.0,0.0
1688,0,1.0,0.0,0.0,0.0
1689,1,0.0,1.0,0.0,0.0
1690,2,0.0,0.0,1.0,0.0
1691,2,0.0,6.3640104617787986e-260,1.0,0.0
1692,2,0.0,0.0,1.0,0.0
1693,1,0.0,1.0,0.0,0.0
1694,1,0.0,1.0,0.0,0.0
1695,0,1.0,0.0,0.0,0.0
1696,1,0.0,1.0,0.0,0.0
1697,0,1.0,0.0,0.0,0.0
1698,1,0.0,1.0,0.0,0.0
1699,2,0.0,0.0,1.0,0.0
1700,1,0.0,1.0,0.0,0.0
1701,0,1.0,0.0,0.0,0.0
1702,1,0.0,1.0,0.0,0.0
1703,1,0.0,1.0,0.0,0.0
1704,2,0.0,3.3075881927850556e-205,1.0,0.0
1705,3,0.0,0.0,0.0,1.0
1706,3,0.0,0.0,0.0,1.0
1707,2,0.0,0.0,1.0,0.0
1708,2,0.0,0.0,1.0,0.0
1709,2,0.0,0.0,1.0,0.0
1710,2,0.0,2.625731947494668e-259,1.0,0.0
1711,0,1.0,0.0,0.0,0.0
1712,2,0.0,0.0,1.0,0.0
1713,2,0.0,0.0,1.0,0.0
1714,2,0.0,0.0,1.0,0.0
1715,0,1.0,0.0,0.0,0.0
1716,2,0.0,0.0,1.0,0.0
1717,1,0.0,1.0,0.0,0.0
1718,2,0.0,0.0,1.0,0.0
1719,1,0.0,1.0,0.0,0.0
1720,1,0.0,1.0,0.0,0.0
1721,3,0.0,0.0,0.0,1.0
1722,1,0.0,1.0,0.0,0.0
1723,1,0.0,1.0,0.0,0.0
1724,2,0.0,0.0,1.0,0.0
1725,3,0.0,0.0,0.0,1.0
1726,1,0.0,1.0,0.0,0.0
1727,2,0.0,0.0,1.0,0.0
1728,0,1.0,0.0,0.0,0.0
1729,3,0.0,0.0,0.0,1.0
1730,1,0.0,1.0,0.0,0.0
1731,1,0.0,1.0,0.0,0.0
1732,1,0.0,1.0,0.0,0.0
1733,1,0.0,1.0,0.0,0.0
1734,2,0.0,0.0,1.0,0.0
1735,2,0.0,0.0,1.0,0.0
1736,2,0.0,0.0,1.0,0.0
1737,3,0.0,0.0,0.0,1.0
1738,1,0.0,1.0,0.0,0.0
1739,1,0.0,1.0,0.0,0.0
1740,1,0.0,1.0,0.0,0.0
1741,2,0.0,0.0,1.0,0.0
1742,1,0.0,1.0,0.0,0.0
1743,1,0.0,1.0,0.0,0.0
1744,1,0.0,1.0,0.0,0.0
1745,1,0.0,1.0,0.0,0.0
1746,0,1.0,0.0,0.0,0.0
1747,1,0.0,1.0,0.0,0.0
1748,2,0.0,0.0,1.0,0.0
1749,1,0.0,1.0,0.0,0.0
1750,1,0.0,1.0,0.0,0.0
1751,1,0.0,1.0,0.0,0.0
1752,2,0.0,0.0,1.0,0.0
1753,1,0.0,1.0,0.0,0.0
1754,1,0.0,1.0,0.0,0.0
1755,3,0.0,0.0,0.0,1.0
1756,1,0.0,1.0,0.0,0.0
1757,0,1.0,0.0,0.0,0.0
1758,2,0.0,0.0,1.0,0.0
1759,3,0.0,0.0,0.0,1.0
1760,1,0.0,1.0,0.0,0.0
1761,2,0.0,0.0,1.0,0.0
1762,2,0.0,0.0,1.0,0.0
1763,2,0.0,0.0,1.0,0.0
1764,1,0.0,1.0,0.0,0.0
1765,1,0.0,1.0,0.0,0.0
1766,1,0.0,1.0,0.0,0.0
1767,1,0.0,1.0,0.0,0.0
1768,1,0.0,1.0,0.0,0.0
1769,0,1.0,0.0,0.0,0.0
1770,0,1.0,0.0,0.0,0.0
1771,0,1.0,0.0,0.0,0.0
1772,1,0.0,1.0,0.0,0.0
1773,1,0.0,1.0,0.0,0.0
1774,3,0.0,0.0,0.0,1.0
1775,2,0.0,0.0,1.0,0.0
1776,0,1.0,0.0,0.0,0.0
1777,1,0.0,1.0,0.0,0.0
1778,1,0.0,1.0,0.0,0.0
1779,1,0.0,1.0,0.0,0.0
1780,1,0.0,1.0,0.0,0.0
1781,1,0.0,1.0,0.0,0.0
1782,2,0.0,0.0,1.0,0.0
1783,2,0.0,3.0703925798873965e-191,1.0,0.0
1784,1,0.0,1.0,0.0,0.0
1785,1,0.0,1.0,0.0,0.0
1786,1,0.0,1.0,0.0,0.0
1787,0,1.0,0.0,0.0,0.0
1788,1,0.0,1.0,4.6465642509304945e-272,0.0
1789,1,0.0,1.0,0.0,0.0
1790,2,0.0,0.0,1.0,0.0
1791,1,0.0,1.0,0.0,0.0
1792,0,1.0,0.0,0.0,0.0
1793,1,0.0,1.0,0.0,0.0
1794,2,0.0,0.0,1.0,0.0
1795,1,0.0,1.0,0.0,0.0
1796,2,0.0,0.0,1.0,0.0
1797,1,0.0,1.0,0.0,0.0
1798,2,0.0,0.0,1.0,0.0
1799,1,0.0,1.0,0.0,0.0
1800,2,0.0,7.27580545302228e-228,1.0,0.0
1801,2,0.0,1.8393408854998985e-249,1.0,0.0
1802,1,0.0,1.0,0.0,0.0
1803,1,0.0,1.0,0.0,0.0
1804,2,0.0,1.9207625449377345e-161,1.0,0.0
1805,1,0.0,1.0,0.0,0.0
1806,3,0.0,0.0,0.0,1.0
1807,1,0.0,1.0,0.0,0.0
1808,1,0.0,1.0,0.0,0.0
1809,1,0.0,1.0,0.0,0.0
1810,1,0.0,1.0,0.0,0.0
1811,1,0.0,1.0,0.0,0.0
1812,2,0.0,1.0002489748008012e-264,1.0,0.0
1813,2,0.0,0.0,1.0,0.0
1814,2,0.0,3.7199842333207562e-286,1.0,0.0
1815,1,0.0,1.0,0.0,0.0
1816,1,0.0,1.0,0.0,0.0
1817,2,0.0,0.0,1.0,0.0
1818,0,1.0,0.0,0.0,0.0
1819,0,1.0,0.0,0.0,0.0
1820,3,0.0,0.0,0.0,1.0
1821,1,0.0,1.0,0.0,0.0
1822,1,0.0,1.0,0.0,0.0
1823,3,0.0,0.0,0.0,1.0
1824,1,0.0,1.0,0.0,0.0
1825,1,0.0,1.0,0.0,0.0
1826,1,0.0,1.0,0.0,0.0
1827,1,0.0,1.0,0.0,0.0
1828,1,0.0,1.0,0.0,0.0
1829,3,0.0,0.0,0.0,1.0
1830,1,0.0,1.0,0.0,0.0
1831,1,0.0,1.0,0.0,0.0
1832,2,0.0,0.0,1.0,0.0
1833,1,0.0,1.0,0.0,0.0
1834,1,0.0,1.0,0.0,0.0
1835,1,0.0,1.0,0.0,0.0
1836,1,0.0,1.0,0.0,0.0
1837,3,0.0,0.0,0.0,1.0
1838,1,0.0,1.0,0.0,0.0
1839,1,0.0,1.0,0.0,0.0
1840,1,0.0,1.0,0.0,0.0
1841,1,0.0,1.0,0.0,0.0
1842,2,0.0,0.0,1.0,0.0
1843,1,0.0,1.0,0.0,0.0
1844,1,0.0,1.0,0.0,0.0
1845,1,0.0,1.0,0.0,0.0
1846,1,0.0,1.0,0.0,0.0
1847,2,0.0,0.0,1.0,0.0
1848,2,0.0,8.476550099724175e-257,1.0,0.0
1849,2,0.0,0.0,1.0,0.0
1850,0,1.0,0.0,0.0,0.0
1851,1,0.0,1.0,0.0,0.0
1852,0,1.0,0.0,0.0,0.0
1853,1,0.0,1.0,0.0,0.0
1854,1,0.0,1.0,0.0,0.0
1855,1,0.0,1.0,0.0,0.0
1856,1,0.0,1.0,0.0,0.0
1857,1,0.0,1.0,0.0,0.0
1858,2,0.0,1.1383280409723455e-259,1.0,0.0
1859,2,0.0,0.0,1.0,0.0
1860,1,0.0,1.0,0.0,0.0
1861,1,0.0,1.0,0.0,0.0
1862,1,0.0,1.0,0.0,0.0
1863,2,0.0,2.5410252204650188e-300,1.0,0.0
1864,1,0.0,1.0,0.0,0.0
1865,2,0.0,4.797632467245971e-242,1.0,0.0
1866,1,0.0,1.0,0.0,0.0
1867,0,1.0,0.0,0.0,0.0
1868,0,1.0,0.0,0.0,0.0
1869,2,0.0,0.0,1.0,0.0
1870,1,0.0,1.0,0.0,0.0
1871,0,1.0,0.0,0.0,0.0
1872,1,0.0,1.0,0.0,0.0
1873,1,0.0,1.0,0.0,0.0
1874,1,0.0,1.0,0.0,0.0
1875,2,0.0,9.496797620919323e-250,1.0,0.0
1876,1,0.0,1.0,0.0,0.0
1877,3,0.0,0.0,0.0,1.0
1878,3,0.0,0.0,0.0,1.0
1879,2,0.0,1.658172422221181e-239,1.0,0.0
1880,2,0.0,9e-323,1.0,0.0
1881,1,0.0,1.0,0.0,0.0
1882,1,0.0,1.0,0.0,0.0
1883,1,0.0,1.0,0.0,0.0
1884,1,0.0,1.0,0.0,0.0
1885,2,0.0,0.0,1.0,0.0
1886,1,0.0,1.0,0.0,0.0
1887,0,1.0,0.0,0.0,0.0
1888,2,0.0,9.552868546481586e-154,1.0,0.0
1889,1,0.0,1.0,0.0,0.0
1890,3,0.0,0.0,0.0,1.0
1891,1,0.0,1.0,0.0,0.0
1892,2,0.0,0.0,1.0,0.0
1893,1,0.0,1.0,0.0,0.0
1894,1,0.0,1.0,0.0,0.0
1895,0,1.0,0.0,0.0,0.0
1896,1,0.0,1.0,0.0,0.0
1897,1,0.0,1.0,0.0,0.0
1898,1,0.0,1.0,0.0,0.0
1899,2,0.0,1.3276287529174693e-180,1.0,0.0
1900,1,0.0,1.0,0.0,0.0
1901,0,1.0,0.0,0.0,0.0
1902,1,0.0,1.0,0.0,0.0
1903,1,0.0,1.0,0.0,0.0
1904,1,0.0,1.0,0.0,0.0
1905,1,0.0,1.0,0.0,0.0
1906,1,0.0,1.0,0.0,0.0
1907,1,0.0,1.0,0.0,0.0
1908,1,0.0,1.0,0.0,0.0
1909,3,0.0,0.0,0.0,1.0
1910,1,0.0,1.0,0.0,0.0
1911,0,1.0,0.0,0.0,0.0
1912,1,0.0,1.0,0.0,0.0
1913,1,0.0,1.0,0.0,0.0
1914,1,0.0,1.0,0.0,0.0
1915,2,0.0,0.0,1.0,0.0
1916,3,0.0,0.0,0.0,1.0
1917,2,0.0,0.0,1.0,0.0
1918,1,0.0,1.0,0.0,0.0
1919,1,0.0,1.0,0.0,0.0
1920,1,0.0,1.0,0.0,0.0
1921,1,0.0,1.0,0.0,0.0
1922,2,0.0,5.433318044223494e-256,1.0,0.0
1923,0,1.0,0.0,0.0,0.0
1924,0,1.0,0.0,0.0,0.0
1925,2,0.0,0.0,1.0,0.0
1926,1,0.0,1.0,0.0,0.0
1927,1,0.0,1.0,0.0,0.0
1928,1,0.0,1.0,0.0,0.0
1929,1,0.0,1.0,0.0,0.0
1930,1,0.0,1.0,0.0,0.0
1931,2,0.0,0.0,1.0,0.0
1932,1,0.0,1.0,0.0,0.0
1933,1,0.0,1.0,0.0,0.0
1934,2,0.0,6.091584762952199e-255,1.0,0.0
1935,2,0.0,9.931292149484507e-257,1.0,0.0
1936,2,0.0,0.0,1.0,0.0
1937,1,0.0,1.0,0.0,0.0
1938,1,0.0,1.0,0.0,0.0
1939,1,0.0,1.0,0.0,0.0
1940,0,1.0,0.0,0.0,0.0
1941,1,0.0,1.0,0.0,0.0
1942,1,0.0,1.0,0.0,0.0
1943,1,0.0,1.0,0.0,0.0
1944,1,0.0,1.0,0.0,0.0
1945,2,0.0,0.0,1.0,0.0
1946,0,1.0,0.0,0.0,0.0
1947,1,0.0,1.0,0.0,0.0
1948,0,1.0,0.0,0.0,0.0
1949,2,0.0,5.874543214090771e-215,1.0,0.0
1950,2,0.0,4.1737968751367855e-256,1.0,0.0
1951,2,0.0,1.5626116809751135e-250,1.0,0.0
1952,1,0.0,1.0,0.0,0.0
1953,0,1.0,0.0,0.0,0.0
1954,2,0.0,0.0,1.0,0.0
1955,0,1.0,0.0,0.0,0.0
1956,2,0.0,2.0361055771414918e-256,1.0,0.0
1957,1,0.0,1.0,0.0,0.0
1958,0,1.0,0.0,0.0,0.0
1959,1,0.0,1.0,0.0,0.0
1960,2,0.0,2.3525281777245915e-139,1.0,0.0
1961,1,0.0,1.0,0.0,0.0
1962,0,1.0,0.0,0.0,0.0
1963,1,0.0,1.0,0.0,0.0
1964,0,1.0,0.0,0.0,0.0
