GAME_ID,MATCHUP,LOCATION,W,FINAL_MARGIN,SHOT_NUMBER,PERIOD,GAME_CLOCK,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,SHOT_RESULT,CLOSEST_DEFENDER,CLOSEST_DEFENDER_PLAYER_ID,CLOSE_DEF_DIST,FGM,PTS,player_name,player_id
21400091,"NOV 09, 2014 - DET vs. UTA",H,L,-1,7,2,0:01,,2,1.5,42.2,3,missed,"Ingles, Joe",204060,3.4,0,0,brandon jennings,201943
21400091,"NOV 09, 2014 - DET vs. UTA",H,L,-1,15,4,0:03,,1,2.0,15.1,2,missed,"Burks, Alec",202692,3.4,0,0,brandon jennings,201943
21400076,"NOV 07, 2014 - DET vs. MIL",H,W,3,10,3,0:05,,14,12.3,24.3,3,made,"Bayless, Jerryd",201573,2.4,1,3,brandon jennings,201943
21400033,"NOV 01, 2014 - DET vs. BKN",H,L,-12,14,4,0:16,,1,1.9,1.8,2,missed,"Johnson, Joe",2207,3.1,0,0,brandon jennings,201943
21400650,"JAN 23, 2015 - HOU @ PHX",A,W,2,1,3,0:01,,0,0.9,24.6,3,missed,"Green, Gerald",101123,20.0,0,0,kostas papanikolaou,203123
21400497,"JAN 03, 2015 - HOU vs. MIA",H,W,36,2,3,0:01,,1,0.6,11.6,2,missed,"Cole, Norris",202708,1.3,0,0,kostas papanikolaou,203123
21400411,"DEC 22, 2014 - HOU vs. POR",H,W,15,3,3,0:01,,0,2.1,40.3,3,missed,"Lillard, Damian",203081,7.8,0,0,kostas papanikolaou,203123
21400283,"DEC 05, 2014 - HOU @ MIN",A,W,2,3,3,0:14,,0,0.6,0.9,2,made,"Adrien, Jeff",202399,7.4,1,2,kostas papanikolaou,203123
21400169,"NOV 19, 2014 - HOU vs. LAL",H,L,-6,1,1,6:19,,7,7.5,2.1,2,made,"Hill, Jordan",201941,0.6,1,2,kostas papanikolaou,203123
21400169,"NOV 19, 2014 - HOU vs. LAL",H,L,-6,10,4,0:10,,4,3.5,26.1,3,missed,"Young, Nick",201156,3.7,0,0,kostas papanikolaou,203123
21400127,"NOV 14, 2014 - HOU vs. PHI",H,W,1,1,1,0:00,,2,5.2,25.3,3,missed,"Noel, Nerlens",203457,2.7,0,0,kostas papanikolaou,203123
21400012,"OCT 29, 2014 - HOU @ UTA",A,W,11,7,3,0:00,,5,3.3,26.7,3,missed,"Hood, Rodney",203918,2.2,0,0,kostas papanikolaou,203123
21400810,"FEB 20, 2015 - HOU @ DAL",A,L,-11,7,2,0:13,,0,0.9,22.4,3,missed,"Nowitzki, Dirk",1717,9.7,0,0,trevor ariza,2772
21400753,"FEB 06, 2015 - HOU vs. MIL",H,W,6,12,2,0:01,,1,3.0,20.7,2,missed,"Antetokounmpo, Giannis",203507,3.7,0,0,trevor ariza,2772
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,1,1,11:46,,0,0.9,24.4,3,missed,"Kelly, Ryan",203527,5.2,0,0,trevor ariza,2772
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,2,1,8:58,,0,1.0,24.3,3,missed,"Clarkson, Jordan",203903,5.7,0,0,trevor ariza,2772
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,3,1,7:56,,3,3.5,4.9,2,missed,"Kelly, Ryan",203527,2.3,0,0,trevor ariza,2772
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,4,1,6:53,,0,0.9,23.8,3,missed,"Kelly, Ryan",203527,3.8,0,0,trevor ariza,2772
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,5,1,4:31,,1,1.5,1.3,2,made,"Kelly, Ryan",203527,4.5,1,2,trevor ariza,2772
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,6,2,10:50,,0,0.9,3.6,2,missed,"Lin, Jeremy",202391,1.1,0,0,trevor ariza,2772
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,7,2,9:55,,0,0.9,24.4,3,made,"Davis, Ed",202334,19.2,1,3,trevor ariza,2772
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,8,2,6:53,,0,2.5,22.0,3,missed,"Johnson, Wesley",202325,4.1,0,0,trevor ariza,2772
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,9,2,5:20,,0,0.9,22.2,3,missed,"Lin, Jeremy",202391,9.3,0,0,trevor ariza,2772
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,10,2,4:45,,4,4.0,3.0,2,missed,"Kelly, Ryan",203527,3.1,0,0,trevor ariza,2772
21400584,"JAN 15, 2015 - HOU vs. OKC",H,W,11,5,2,0:00,,1,1.8,28.3,3,missed,"Durant, Kevin",201142,4.3,0,0,trevor ariza,2772
21400454,"DEC 28, 2014 - HOU @ SAS",A,L,-4,5,1,0:09,,0,0.8,22.6,3,missed,"Belinelli, Marco",201158,7.0,0,0,trevor ariza,2772
21400454,"DEC 28, 2014 - HOU @ SAS",A,L,-4,8,4,0:14,,0,0.9,25.4,3,made,"Splitter, Tiago",201168,4.8,1,3,trevor ariza,2772
21400454,"DEC 28, 2014 - HOU @ SAS",A,L,-4,9,4,0:09,,0,0.6,24.8,3,missed,"Joseph, Cory",202709,1.9,0,0,trevor ariza,2772
21400346,"DEC 13, 2014 - HOU vs. DEN",H,W,12,9,2,0:04,,3,6.9,3.0,2,missed,"Faried, Kenneth",202702,2.7,0,0,trevor ariza,2772
21400324,"DEC 10, 2014 - HOU @ GSW",A,L,-12,7,2,0:01,,3,0.0,17.7,3,missed,"Barnes, Harrison",203084,12.5,0,0,trevor ariza,2772
21400202,"NOV 24, 2014 - HOU vs. NYK",H,W,5,6,3,0:03,,0,0.0,27.7,3,missed,"Smith, J.R.",2747,4.4,0,0,trevor ariza,2772
21400169,"NOV 19, 2014 - HOU vs. LAL",H,L,-6,1,1,8:49,,1,2.1,1.0,2,made,"Johnson, Wesley",202325,4.7,1,2,trevor ariza,2772
21400169,"NOV 19, 2014 - HOU vs. LAL",H,L,-6,2,1,8:04,,2,3.0,2.5,2,missed,"Lin, Jeremy",202391,1.2,0,0,trevor ariza,2772
21400169,"NOV 19, 2014 - HOU vs. LAL",H,L,-6,3,1,6:49,,4,5.5,24.4,3,made,"Boozer, Carlos",2430,7.9,1,3,trevor ariza,2772
21400784,"FEB 10, 2015 - HOU @ PHX",A,W,9,3,3,0:01,,0,0.0,16.3,3,missed,"Wright, Brandan",201148,9.6,0,0,jason terry,1891
21400735,"FEB 04, 2015 - HOU vs. CHI",H,W,11,4,3,0:03,,0,0.9,23.9,3,missed,"Gibson, Taj",201959,6.5,0,0,jason terry,1891
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,1,1,1:15,,0,2.8,24.6,3,missed,"Johnson, Wesley",202325,2.6,0,0,jason terry,1891
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,2,2,9:29,,2,2.6,2.8,2,made,"Lin, Jeremy",202391,3.5,1,2,jason terry,1891
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,3,2,8:02,,0,0.6,4.8,2,made,"Lin, Jeremy",202391,4.4,1,2,jason terry,1891
21400488,"JAN 02, 2015 - HOU @ NOP",A,L,-28,3,1,0:01,,2,2.6,41.3,3,missed,"Cunningham, Dante",201967,7.3,0,0,jason terry,1891
21400396,"DEC 20, 2014 - HOU vs. ATL",H,L,-7,5,3,0:01,,1,2.9,26.4,3,missed,"Scott, Mike",203118,4.2,0,0,jason terry,1891
21400396,"DEC 20, 2014 - HOU vs. ATL",H,L,-7,13,4,0:09,,3,3.8,28.8,3,missed,"Korver, Kyle",2594,3.8,0,0,jason terry,1891
21400217,"NOV 26, 2014 - HOU vs. SAC",H,W,13,3,1,0:04,,0,0.9,23.9,3,made,"Stauskas, Nik",203917,3.1,1,3,jason terry,1891
21400188,"NOV 22, 2014 - HOU vs. DAL",H,W,3,4,1,0:03,,7,5.7,4.0,2,missed,"Wright, Brandan",201148,1.7,0,0,jason terry,1891
21400169,"NOV 19, 2014 - HOU vs. LAL",H,L,-6,2,2,0:01,,0,0.7,30.7,3,missed,"Lin, Jeremy",202391,4.5,0,0,jason terry,1891
21400151,"NOV 17, 2014 - HOU @ MEM",A,L,-26,2,1,0:03,,0,0.9,23.9,3,missed,"Conley, Mike",201144,6.6,0,0,jason terry,1891
21400012,"OCT 29, 2014 - HOU @ UTA",A,W,11,2,1,0:04,,0,1.0,25.7,3,missed,"Booker, Trevor",202344,4.4,0,0,jason terry,1891
21400003,"OCT 28, 2014 - HOU @ LAL",A,W,18,5,3,0:08,,0,1.1,23.9,3,missed,"Price, Ronnie",101179,4.9,0,0,jason terry,1891
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,1,1,9:51,,3,6.1,8.0,2,made,"Hill, Jordan",201941,2.1,1,2,donatas motiejunas,202700
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,2,1,9:02,,0,0.9,8.7,2,missed,"Clarkson, Jordan",203903,2.1,0,0,donatas motiejunas,202700
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,3,1,7:43,,2,4.2,7.0,2,made,"Hill, Jordan",201941,2.0,1,2,donatas motiejunas,202700
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,4,2,11:31,,1,1.8,3.6,2,missed,"Davis, Ed",202334,1.1,0,0,donatas motiejunas,202700
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,5,2,8:23,,3,5.4,7.9,2,made,"Boozer, Carlos",2430,3.9,1,2,donatas motiejunas,202700
21400575,"JAN 14, 2015 - HOU @ ORL",A,L,-7,3,1,0:02,,1,1.3,6.9,2,missed,"Vucevic, Nikola",202696,3.0,0,0,donatas motiejunas,202700
21400488,"JAN 02, 2015 - HOU @ NOP",A,L,-28,4,1,0:23,,1,1.2,5.0,2,made,"Cunningham, Dante",201967,2.5,1,2,donatas motiejunas,202700
21400454,"DEC 28, 2014 - HOU @ SAS",A,L,-4,1,1,0:06,,0,0.4,6.0,2,missed,"Mills, Patty",201988,2.3,0,0,donatas motiejunas,202700
21400454,"DEC 28, 2014 - HOU @ SAS",A,L,-4,2,1,0:04,,0,0.7,22.7,3,made,"Ginobili, Manu",1938,2.3,1,3,donatas motiejunas,202700
21400346,"DEC 13, 2014 - HOU vs. DEN",H,W,12,17,3,0:08,,0,0.2,2.2,2,made,"Harris, Gary",203914,4.6,1,2,donatas motiejunas,202700
21400346,"DEC 13, 2014 - HOU vs. DEN",H,W,12,18,3,0:00,,1,0.7,37.3,3,missed,"Harris, Gary",203914,14.3,0,0,donatas motiejunas,202700
21400169,"NOV 19, 2014 - HOU vs. LAL",H,L,-6,1,1,10:14,,2,4.5,7.3,2,made,"Boozer, Carlos",2430,3.5,1,2,donatas motiejunas,202700
21400169,"NOV 19, 2014 - HOU vs. LAL",H,L,-6,2,1,9:45,,0,0.0,22.7,3,missed,"Hill, Jordan",201941,10.6,0,0,donatas motiejunas,202700
21400144,"NOV 16, 2014 - HOU @ OKC",A,W,4,9,2,0:03,,0,0.5,11.1,2,missed,"Jackson, Reggie",202704,2.4,0,0,donatas motiejunas,202700
21400087,"NOV 08, 2014 - HOU vs. GSW",H,L,-11,5,2,0:01,,0,0.9,24.9,3,made,"Barnes, Harrison",203084,5.7,1,3,donatas motiejunas,202700
21400863,"FEB 27, 2015 - HOU vs. BKN",H,W,4,6,2,0:00,,2,2.4,4.6,2,missed,"Young, Thaddeus",201152,2.3,0,0,james harden,201935
21400863,"FEB 27, 2015 - HOU vs. BKN",H,W,4,12,3,0:01,,0,0.9,25.6,3,missed,"Young, Thaddeus",201152,5.1,0,0,james harden,201935
21400832,"FEB 23, 2015 - HOU vs. MIN",H,W,11,10,2,0:02,,14,12.8,24.3,3,made,"Martin, Kevin",2755,3.4,1,3,james harden,201935
21400784,"FEB 10, 2015 - HOU @ PHX",A,W,9,5,1,0:05,,3,3.8,24.6,3,made,"Tucker, PJ",200782,5.1,1,3,james harden,201935
21400784,"FEB 10, 2015 - HOU @ PHX",A,W,9,11,2,0:03,,18,16.7,25.3,3,made,"Bledsoe, Eric",202339,3.9,1,3,james harden,201935
21400735,"FEB 04, 2015 - HOU vs. CHI",H,W,11,8,1,0:02,,15,18.4,20.3,2,missed,"Butler, Jimmy",202710,2.1,0,0,james harden,201935
21400709,"JAN 31, 2015 - HOU @ DET",A,L,-13,11,3,0:03,,2,13.4,2.6,2,missed,"Drummond, Andre",203083,2.8,0,0,james harden,201935
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,1,1,11:28,,0,0.7,5.1,2,made,"Hill, Jordan",201941,2.2,1,2,james harden,201935
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,2,1,10:57,,1,1.7,25.6,3,missed,"Ellington, Wayne",201961,4.1,0,0,james harden,201935
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,3,1,8:41,,2,2.2,8.6,2,made,"Hill, Jordan",201941,1.6,1,2,james harden,201935
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,4,1,7:25,,5,4.0,3.9,2,made,"Clarkson, Jordan",203903,3.1,1,2,james harden,201935
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,5,1,3:58,,0,1.0,25.1,3,made,"Ellington, Wayne",201961,2.7,1,3,james harden,201935
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,6,1,3:07,,4,4.3,24.8,3,made,"Johnson, Wesley",202325,4.5,1,3,james harden,201935
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,7,2,4:18,,6,5.9,5.0,2,made,"Hill, Jordan",201941,2.3,1,2,james harden,201935
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,8,2,2:42,,1,2.2,25.6,3,made,"Ellington, Wayne",201961,4.6,1,3,james harden,201935
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,9,2,1:46,,0,1.3,28.5,3,missed,"Ellington, Wayne",201961,6.3,0,0,james harden,201935
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,10,2,0:28,,18,15.6,20.8,2,made,"Ellington, Wayne",201961,5.1,1,2,james harden,201935
21400650,"JAN 23, 2015 - HOU @ PHX",A,W,2,18,4,0:01,,9,15.1,20.4,2,made,"Thomas, Isaiah",202738,1.4,1,2,james harden,201935
21400564,"JAN 12, 2015 - HOU @ BKN",A,W,14,6,1,0:01,,8,6.9,3.3,2,made,"Lopez, Brook",201572,1.9,1,2,james harden,201935
21400564,"JAN 12, 2015 - HOU @ BKN",A,W,14,13,3,0:02,,16,11.4,1.3,2,missed,"Anderson, Alan",101187,0.8,0,0,james harden,201935
21400536,"JAN 08, 2015 - HOU @ NYK",A,W,24,17,3,0:03,,21,21.1,24.6,3,missed,"Galloway, Langston",204038,3.7,0,0,james harden,201935
21400523,"JAN 07, 2015 - HOU @ CLE",A,W,12,10,2,0:02,,18,12.0,7.3,2,missed,"Dellavedova, Matthew",203521,4.6,0,0,james harden,201935
21400512,"JAN 05, 2015 - HOU @ CHI",A,L,-9,8,1,0:01,,3,2.6,23.7,2,missed,"Butler, Jimmy",202710,1.1,0,0,james harden,201935
21400488,"JAN 02, 2015 - HOU @ NOP",A,L,-28,12,2,0:03,,6,5.0,2.9,2,missed,"Asik, Omer",201600,2.9,0,0,james harden,201935
21400463,"DEC 29, 2014 - HOU vs. WAS",H,L,-1,17,3,0:07,,14,14.5,24.6,3,missed,"Beal, Bradley",203078,3.7,0,0,james harden,201935
21400463,"DEC 29, 2014 - HOU vs. WAS",H,L,-1,22,4,0:09,,3,4.0,25.6,3,made,"Beal, Bradley",203078,4.4,1,3,james harden,201935
21400463,"DEC 29, 2014 - HOU vs. WAS",H,L,-1,23,4,0:02,,4,3.5,25.9,3,made,"Wall, John",202322,3.3,1,3,james harden,201935
21400436,"DEC 26, 2014 - HOU @ MEM",A,W,6,17,5,0:01,,1,2.8,3.7,2,made,"Lee, Courtney",201584,12.0,1,2,james harden,201935
21400411,"DEC 22, 2014 - HOU vs. POR",H,W,15,17,2,0:01,,6,6.9,2.5,2,made,"Freeland, Joel",200777,0.2,1,2,james harden,201935
21400380,"DEC 18, 2014 - HOU vs. NOP",H,L,-9,12,2,0:04,,0,3.8,30.9,3,missed,"Rivers, Austin",203085,5.1,0,0,james harden,201935
21400378,"DEC 17, 2014 - HOU @ DEN",A,W,4,15,3,0:00,,0,0.8,4.1,2,missed,"Hickson, JJ",201581,0.8,0,0,james harden,201935
21400378,"DEC 17, 2014 - HOU @ DEN",A,W,4,19,4,0:12,,10,9.5,23.7,3,made,"Arthur, Darrell",201589,3.7,1,3,james harden,201935
21400327,"DEC 11, 2014 - HOU @ SAC",A,W,4,27,4,0:00,,0,0.5,21.7,2,missed,"McLemore, Ben",203463,2.9,0,0,james harden,201935
21400324,"DEC 10, 2014 - HOU @ GSW",A,L,-12,8,1,0:05,,2,1.6,3.8,2,missed,"Barbosa, Leandro",2571,0.9,0,0,james harden,201935
21400324,"DEC 10, 2014 - HOU @ GSW",A,L,-12,21,3,0:01,,0,0.4,1.9,2,made,"Thompson, Klay",202691,2.7,1,2,james harden,201935
21400290,"DEC 06, 2014 - HOU vs. PHX",H,W,5,18,3,0:01,,4,3.5,27.8,3,missed,"Morris, Marcus",202694,3.0,0,0,james harden,201935
21400268,"DEC 03, 2014 - HOU vs. MEM",H,W,9,4,1,0:04,,19,18.5,24.8,3,made,"Pondexter, Quincy",202347,5.6,1,3,james harden,201935
21400217,"NOV 26, 2014 - HOU vs. SAC",H,W,13,12,2,0:03,,7,6.0,5.1,2,missed,"McLemore, Ben",203463,1.3,0,0,james harden,201935
21400217,"NOV 26, 2014 - HOU vs. SAC",H,W,13,13,2,0:01,,0,1.2,5.3,2,missed,"Thompson, Jason",201574,0.9,0,0,james harden,201935
21400202,"NOV 24, 2014 - HOU vs. NYK",H,W,5,9,1,0:01,,7,7.7,22.2,2,missed,"Wear, Travis",204037,4.6,0,0,james harden,201935
21400169,"NOV 19, 2014 - HOU vs. LAL",H,L,-6,11,4,0:19,,1,1.9,26.7,3,missed,"Johnson, Wesley",202325,2.5,0,0,james harden,201935
21400144,"NOV 16, 2014 - HOU @ OKC",A,W,4,7,2,0:05,,0,0.7,27.6,3,missed,"Lamb, Jeremy",203087,5.0,0,0,james harden,201935
21400127,"NOV 14, 2014 - HOU vs. PHI",H,W,1,24,4,0:10,,6,6.3,2.8,2,made,"Sims, Henry",203156,2.2,1,2,james harden,201935
21400069,"NOV 06, 2014 - HOU vs. SAS",H,W,17,4,1,0:00,,6,3.9,29.8,3,missed,"Ayres, Jeff",201965,4.9,0,0,james harden,201935
21400043,"NOV 03, 2014 - HOU @ PHI",A,W,11,8,2,0:02,,12,9.8,5.1,2,made,"Johnson, Chris",203187,1.4,1,2,james harden,201935
21400043,"NOV 03, 2014 - HOU @ PHI",A,W,11,13,3,0:01,,15,10.3,3.8,2,missed,"Noel, Nerlens",203457,4.5,0,0,james harden,201935
21400012,"OCT 29, 2014 - HOU @ UTA",A,W,11,10,2,0:02,,22,19.8,24.2,3,made,"Burks, Alec",202692,3.4,1,3,james harden,201935
21400003,"OCT 28, 2014 - HOU @ LAL",A,W,18,13,2,0:02,,1,1.8,3.9,2,missed,"Hill, Jordan",201941,0.7,0,0,james harden,201935
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,1,1,9:22,,0,1.0,24.5,3,missed,"Ellington, Wayne",201961,7.6,0,0,patrick beverley,201976
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,2,1,6:18,,0,0.9,22.7,3,made,"Clarkson, Jordan",203903,7.2,1,3,patrick beverley,201976
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,3,2,3:45,,0,1.0,23.2,3,missed,"Clarkson, Jordan",203903,10.4,0,0,patrick beverley,201976
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,4,2,1:14,,0,0.9,24.9,3,made,"Clarkson, Jordan",203903,6.4,1,3,patrick beverley,201976
21400575,"JAN 14, 2015 - HOU @ ORL",A,L,-7,11,4,0:02,,0,1.1,2.9,2,made,"Frye, Channing",101112,15.6,1,2,patrick beverley,201976
21400512,"JAN 05, 2015 - HOU @ CHI",A,L,-9,12,4,0:05,,13,10.8,25.4,3,missed,"Rose, Derrick",201565,3.6,0,0,patrick beverley,201976
21400169,"NOV 19, 2014 - HOU vs. LAL",H,L,-6,1,1,7:27,,0,1.4,22.3,3,missed,"Hill, Jordan",201941,16.1,0,0,patrick beverley,201976
21400144,"NOV 16, 2014 - HOU @ OKC",A,W,4,6,2,0:01,,0,0.4,4.5,2,made,"Telfair, Sebastian",2742,2.1,1,2,patrick beverley,201976
21400523,"JAN 07, 2015 - HOU @ CLE",A,W,12,5,2,0:01,,0,0.0,3.2,2,missed,"Marion, Shawn",1890,0.6,0,0,dwight howard,2730
21400436,"DEC 26, 2014 - HOU @ MEM",A,W,6,3,2,0:20,,1,1.6,4.1,2,made,"Lee, Courtney",201584,5.2,1,2,dwight howard,2730
21400069,"NOV 06, 2014 - HOU vs. SAS",H,W,17,11,2,0:01,,0,1.0,5.3,3,missed,"Baynes, Aron",203382,4.5,0,0,dwight howard,2730
21400050,"NOV 04, 2014 - HOU @ MIA",A,W,17,10,2,0:14,,0,0.3,3.3,2,missed,"Williams, Shawne",200761,1.8,0,0,dwight howard,2730
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,1,1,8:15,,0,0.8,7.3,2,missed,"Kelly, Ryan",203527,1.7,0,0,joey dorsey,201595
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,2,1,5:38,,0,0.6,1.2,2,made,"Boozer, Carlos",2430,2.3,1,2,joey dorsey,201595
21400667,"JAN 25, 2015 - HOU @ LAL",A,W,12,3,2,3:22,,0,1.1,3.9,2,missed,"Hill, Jordan",201941,2.5,0,0,joey dorsey,201595
21400636,"JAN 21, 2015 - HOU @ GSW",A,L,-13,2,3,0:22,,0,0.4,0.8,2,made,"Lee, David",101135,2.2,1,2,joey dorsey,201595
21400324,"DEC 10, 2014 - HOU @ GSW",A,L,-12,1,1,0:01,,0,2.6,4.3,2,missed,"Barnes, Harrison",203084,0.0,0,0,joey dorsey,201595
21400905,"MAR 04, 2015 - MIA vs. LAL",H,W,6,2,3,0:00,,0,0.5,34.8,3,missed,"Hill, Jordan",201941,16.1,0,0,mario chalmers,201596
21400871,"FEB 28, 2015 - MIA vs. ATL",H,L,-2,7,2,0:01,,4,3.9,25.6,3,missed,"Schroder, Dennis",203471,2.0,0,0,mario chalmers,201596
21400871,"FEB 28, 2015 - MIA vs. ATL",H,L,-2,13,4,0:03,,1,1.7,24.5,3,made,"Millsap, Paul",200794,5.2,1,3,mario chalmers,201596
21400817,"FEB 21, 2015 - MIA vs. NOP",H,L,-14,3,1,0:00,,17,13.6,6.4,2,made,"Evans, Tyreke",201936,3.1,1,2,mario chalmers,201596
21400817,"FEB 21, 2015 - MIA vs. NOP",H,L,-14,11,3,0:03,,7,8.0,23.9,2,made,"Babbitt, Luke",202337,3.5,1,2,mario chalmers,201596
21400807,"FEB 20, 2015 - MIA @ NYK",A,W,24,5,1,0:05,,0,0.8,24.6,3,missed,"Calderon, Jose",101181,4.6,0,0,mario chalmers,201596
21400807,"FEB 20, 2015 - MIA @ NYK",A,W,24,7,2,0:00,,4,3.0,24.7,3,missed,"Galloway, Langston",204038,5.2,0,0,mario chalmers,201596
21400807,"FEB 20, 2015 - MIA @ NYK",A,W,24,11,3,0:01,,0,0.7,24.9,3,missed,"Acy, Quincy",203112,12.4,0,0,mario chalmers,201596
21400796,"FEB 11, 2015 - MIA @ CLE",A,L,-20,13,3,0:01,,10,6.7,24.4,2,made,"Marion, Shawn",1890,4.9,1,2,mario chalmers,201596
21400757,"FEB 06, 2015 - MIA @ SAS",A,L,-13,6,2,0:00,,1,0.9,41.8,3,missed,"Parker, Tony",2225,2.3,0,0,mario chalmers,201596
21400716,"FEB 01, 2015 - MIA @ BOS",A,W,8,4,2,0:01,,0,0.7,22.1,2,missed,"Bradley, Avery",202340,4.5,0,0,mario chalmers,201596
21400657,"JAN 25, 2015 - MIA @ CHI",A,W,12,8,2,0:01,,3,3.2,35.0,3,missed,"Rose, Derrick",201565,3.7,0,0,mario chalmers,201596
21400644,"JAN 23, 2015 - MIA vs. IND",H,W,2,5,3,0:01,,8,4.7,17.1,2,missed,"Hill, George",201588,4.3,0,0,mario chalmers,201596
21400625,"JAN 21, 2015 - MIA @ CHA",A,L,-2,10,4,0:02,,1,2.4,22.1,3,missed,"Walker, Kemba",202689,2.1,0,0,mario chalmers,201596
21400582,"JAN 14, 2015 - MIA @ GSW",A,L,-15,5,2,0:01,,0,0.4,23.7,3,missed,"Thompson, Klay",202691,4.1,0,0,mario chalmers,201596
21400476,"DEC 31, 2014 - MIA @ IND",A,L,-11,6,4,0:07,,3,4.2,24.6,3,missed,"Hill, George",201588,3.1,0,0,mario chalmers,201596
21400446,"DEC 27, 2014 - MIA vs. MEM",H,L,-8,9,4,0:15,,0,0.7,3.6,2,missed,"Gasol, Marc",201188,1.8,0,0,mario chalmers,201596
21400446,"DEC 27, 2014 - MIA vs. MEM",H,L,-8,10,4,0:01,,6,4.3,24.9,3,missed,"Allen, Tony",2754,2.7,0,0,mario chalmers,201596
21400349,"DEC 14, 2014 - MIA vs. CHI",H,L,-18,5,2,0:01,,6,4.5,29.4,3,missed,"Hinrich, Kirk",2550,6.0,0,0,mario chalmers,201596
21400338,"DEC 12, 2014 - MIA @ UTA",A,W,5,4,3,0:03,,0,0.0,22.4,3,missed,"Evans, Jeremy",202379,9.3,0,0,mario chalmers,201596
21400325,"DEC 10, 2014 - MIA @ DEN",A,L,-20,1,1,0:02,,11,10.6,23.1,3,missed,"Harris, Gary",203914,3.2,0,0,mario chalmers,201596
21400313,"DEC 09, 2014 - MIA @ PHX",A,W,6,6,3,0:01,,2,3.9,24.3,3,missed,"Morris, Marcus",202694,3.9,0,0,mario chalmers,201596
21400296,"DEC 07, 2014 - MIA @ MEM",A,L,-16,5,3,0:01,,2,2.1,46.7,3,missed,"Prince, Tayshaun",2419,6.2,0,0,mario chalmers,201596
21400245,"NOV 30, 2014 - MIA @ NYK",A,W,7,3,1,0:00,,2,1.5,37.9,3,missed,"Smith, J.R.",2747,1.4,0,0,mario chalmers,201596
21400206,"NOV 25, 2014 - MIA vs. GSW",H,L,-17,13,3,0:21,,13,12.7,6.1,2,missed,"Thompson, Klay",202691,1.8,0,0,mario chalmers,201596
21400195,"NOV 23, 2014 - MIA vs. CHA",H,W,1,6,3,0:01,,4,3.1,27.3,3,missed,"Zeller, Cody",203469,3.2,0,0,mario chalmers,201596
21400149,"NOV 17, 2014 - MIA @ BKN",A,W,12,2,1,0:01,,0,1.0,24.7,3,missed,"Anderson, Alan",101187,3.4,0,0,mario chalmers,201596
21400040,"NOV 02, 2014 - MIA vs. TOR",H,W,5,2,1,0:01,,3,2.9,43.4,3,missed,"Lowry, Kyle",200768,0.7,0,0,mario chalmers,201596
21400040,"NOV 02, 2014 - MIA vs. TOR",H,W,5,7,3,0:01,,6,3.1,26.1,3,missed,"Williams, Lou",101150,5.4,0,0,mario chalmers,201596
21400030,"NOV 01, 2014 - MIA @ PHI",A,W,18,3,1,0:02,,0,0.4,24.1,2,missed,"Noel, Nerlens",203457,9.1,0,0,mario chalmers,201596
21400007,"OCT 29, 2014 - MIA vs. WAS",H,W,12,5,3,0:02,,13,12.9,8.0,2,made,"Temple, Garrett",202066,1.9,1,2,mario chalmers,201596
21400598,"JAN 16, 2015 - MIA @ SAC",A,W,12,1,1,0:02,,0,0.6,25.3,3,made,"Collison, Darren",201954,8.4,1,3,shawne williams,200761
